Time	CFP	YFP	
Seconds	mV	mV	
			
2223	1079,78	5924,03
2224	1092,60	5877,43
2225	1060,25	5858,51
2226	1091,68	5867,97
2227	1080,18	5945,19
2228	1069,40	5905,10
2229	1063,30	5928,71
2230	1077,74	5946,81
2231	1063,30	5891,07
2232	1083,75	5941,52
2233	1077,34	5892,08
2234	1068,79	5897,58
2235	1112,74	5849,15
2236	1085,27	5856,68
2237	1116,60	5860,95
2238	1074,69	5899,61
2239	1077,95	5890,25
2240	1072,66	5855,66
2241	1078,56	5904,70
2242	1097,48	5894,32
2243	1078,56	5872,75
2244	1075,10	5893,51
2245	1060,45	5886,79
2246	1072,15	5914,67
2247	1071,03	5920,16
2248	1071,84	5959,02
2249	1119,05	5937,86
2250	1081,00	5924,43
2251	1122,10	5941,52
2252	1127,18	5935,42
2253	1103,89	5944,27
2254	1093,21	5914,87
2255	1103,79	5918,74
2256	1150,99	5940,71
2257	1126,37	5914,67
2258	1099,92	5960,65
2259	1077,54	5954,14
2260	1077,03	5950,99
2261	1086,70	5907,75
2262	1116,60	5901,04
2263	1082,42	5930,33
2264	1094,43	5835,72
2265	1086,49	5935,01
2266	1113,96	5896,36
2267	1135,53	5907,55
2268	1100,94	5934,20
2269	1108,87	5933,59
2270	1094,02	5936,64
2271	1106,63	5924,84
2272	1094,83	5901,85
2273	1113,15	5868,07
2274	1073,98	5912,23
2275	1093,82	5907,34
2276	1127,80	5916,70
2277	1089,95	5888,22
2278	1097,68	5894,93
2279	1110,09	5937,86
2280	1095,04	5893,30
2281	1110,91	5903,68
2282	1119,66	5919,75
2283	1126,78	5903,07
2284	1105,62	5885,37
2285	1085,07	5887,40
2286	1088,32	5897,98
2287	1085,88	5932,37
2288	1082,63	5935,83
2289	1072,05	5883,33
2290	1124,13	5894,73
2291	1124,74	5873,77
2292	1122,51	5915,28
2293	1119,66	5961,67
2294	1130,44	5863,70
2295	1129,83	5842,64
2296	1148,34	5864,62
2297	1117,01	5865,23
2298	1120,67	5866,85
2299	1130,64	5901,65
2300	1124,03	5853,63
2301	1128,81	5859,73
2302	1131,86	5849,56
2303	1107,65	5901,65
2304	1129,83	5852,20
2305	1080,80	5837,56
2306	1108,26	5839,59
2307	1105,41	5866,85
2308	1120,37	5861,26
2309	1160,76	5791,17
2310	1131,46	5830,03
2311	1133,90	5821,89
2312	1124,34	5801,95
2313	1143,46	5773,46
2314	1171,03	5808,46
2315	1171,34	5782,82
2316	1156,69	5790,56
2317	1155,67	5747,62
2318	1164,83	5769,60
2319	1169,30	5771,43
2320	1137,97	5741,93
2321	1140,21	5752,61
2322	1154,86	5731,35
2323	1147,12	5750,47
2324	1160,55	5762,07
2325	1138,99	5708,36
2326	1149,57	5693,10
2327	1138,78	5663,39
2328	1110,30	5676,62
2329	1160,96	5705,51
2330	1168,08	5696,96
2331	1159,13	5719,14
2332	1157,30	5711,61
2333	1145,50	5709,17
2334	1145,09	5719,34
2335	1175,61	5645,08
2336	1179,27	5643,25
2337	1179,88	5671,53
2338	1165,64	5614,15
2339	1168,08	5663,39
2340	1174,59	5658,71
2341	1178,25	5640,20
2342	1169,51	5656,17
2343	1160,76	5641,62
2344	1178,66	5629,01
2345	1147,94	5657,90
2346	1175,20	5623,11
2347	1169,91	5646,10
2348	1196,97	5591,16
2349	1152,62	5598,49
2350	1198,40	5627,38
2351	1183,14	5552,30
2352	1193,72	5517,51
2353	1157,91	5586,28
2354	1171,54	5558,00
2355	1165,23	5540,19
2356	1177,24	5562,47
